,NPI,NPPES_last_name,NPPES_first_name,NPPES_zip_code,NPPES_state,Speciality_Description,YEAR,Total_Claim_Count,Opioid_Claim_Count,Long-Acting_Opioid_Claim_Count,ZIP,COUNTY
3060,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2013,1621,39,0,07088,Union
3061,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2014,1854,33,0,07088,Essex
3062,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2014,1854,33,0,07088,Union
3063,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2015,884,44,0,07088,Essex
3064,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2015,884,44,0,07088,Union
3065,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2016,1180,76,18,07088,Essex
3066,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2016,1180,76,18,07088,Union
3067,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2017,1515,95,24,07088,Essex
3068,1003020975,BHAGAVATULA,SOWJANYA,07088,NJ,Internal Medicine,2017,1515,95,24,07088,Union
3069,1003021007,CHIDA,RAKHSHAN,10003,NY,Internal Medicine,2013,308,23,0,10003,New
3070,1003021007,CHIDA,RAKHSHAN,10003,NY,Internal Medicine,2014,277,35,13,10003,New
3071,1003021007,CHIDA,RAKHSHAN,10003,NY,Internal Medicine,2015,18,0,0,10003,New
3072,1003021007,CHIDA,RAKHSHAN,10003,NY,Internal Medicine,2016,17,0,0,10003,New
3073,1003021007,CHIDA,RAKHSHAN,10003,NY,Internal Medicine,2017,27,0,0,10003,New
3074,1003053364,DEGUZMAN-JAVIER,GERALDINE,10003,NY,Physician Assistant,2016,115,70,11,10003,New
3075,1003053364,DEGUZMAN-JAVIER,GERALDINE,10003,NY,Physician Assistant,2017,108,63,0,10003,New
3076,1003021064,ANDERSON-RAY,JANET,82001,WY,Obstetrics & Gynecology,2016,120,0,0,82001,Laramie
3077,1003021064,ANDERSON-RAY,JANET,82001,WY,Obstetrics & Gynecology,2017,108,0,0,82001,Laramie
3078,1003021064,ANDERSON-RAY,JANET,82001,WY,Obstetrics/Gynecology,2013,59,0,0,82001,Laramie
3079,1003021064,ANDERSON-RAY,JANET,82001,WY,Obstetrics/Gynecology,2014,109,0,0,82001,Laramie
3080,1003021064,ANDERSON-RAY,JANET,82001,WY,Obstetrics/Gynecology,2015,125,0,0,82001,Laramie
3081,1003021114,AYUSO,ROSALIA,11377,NY,Allergy/ Immunology,2016,367,0,0,11377,Queens
3082,1003021114,AYUSO,ROSALIA,11377,NY,Allergy/ Immunology,2017,456,0,0,11377,Queens
3083,1003021114,AYUSO,ROSALIA,11377,NY,Allergy/Immunology,2013,460,0,0,11377,Queens
3084,1003021114,AYUSO,ROSALIA,11377,NY,Allergy/Immunology,2014,418,0,0,11377,Queens
3085,1003021114,AYUSO,ROSALIA,11377,NY,Allergy/Immunology,2015,298,0,0,11377,Queens
3086,1003021205,AMUNDSEN,DEAN,93010,CA,Optometry,2013,188,0,0,93010,Ventura
3087,1003021205,AMUNDSEN,DEAN,93010,CA,Optometry,2014,229,0,0,93010,Ventura
3088,1003021205,AMUNDSEN,DEAN,93010,CA,Optometry,2015,324,0,0,93010,Ventura
3089,1003021205,AMUNDSEN,DEAN,93010,CA,Optometry,2016,376,0,0,93010,Ventura
3090,1003021205,AMUNDSEN,DEAN,93010,CA,Optometry,2017,462,0,0,93010,Ventura
3091,1003021221,SCHWENGEL,CHARLES,85259,AZ,General Practice,2013,305,160,38,85259,Maricopa
3092,1003021221,SCHWENGEL,CHARLES,85259,AZ,General Practice,2014,48,0,0,85259,Maricopa
3093,1003021221,SCHWENGEL,CHARLES,85259,AZ,General Practice,2015,75,17,0,85259,Maricopa
3094,1003021221,SCHWENGEL,CHARLES,85259,AZ,General Practice,2016,70,16,0,85259,Maricopa
3095,1003021221,SCHWENGEL,CHARLES,85259,AZ,General Practice,2017,105,28,0,85259,Maricopa
3096,1003021270,LUGO LOPEZ,EDGAR,00678,PR,General Practice,2013,101,14,0,00678,Quebradillas
3097,1003021270,LUGO LOPEZ,EDGAR,00678,PR,General Practice,2014,28,0,0,00678,Quebradillas
3098,1003021270,LUGO LOPEZ,EDGAR,00678,PR,General Practice,2015,22,0,0,00678,Quebradillas
3099,1003021270,LUGO LOPEZ,EDGAR,00678,PR,General Practice,2016,165,11,0,00678,Quebradillas
3100,1003021270,LUGO LOPEZ,EDGAR,00678,PR,General Practice,2017,383,0,0,00678,Quebradillas
3101,1003021387,ALKHOURY FALLOUH,NABIL,48109,MI,Internal Medicine,2013,132,11,0,48109,Washtenaw
3102,1003021387,ALKHOURY FALLOUH,NABIL,48109,MI,Internal Medicine,2014,114,0,0,48109,Washtenaw
3103,1003021387,ALKHOURY FALLOUH,NABIL,48109,MI,Internal Medicine,2015,64,0,0,48109,Washtenaw
3104,1003021387,ALKHOURY FALLOUH,NABIL,48109,MI,Internal Medicine,2016,57,0,0,48109,Washtenaw
3105,1003039124,SAINI,SAMEER,48109,MI,Gastroenterology,2015,13,0,0,48109,Washtenaw
3106,1003045634,KINNUCAN,JAMI,48109,MI,Gastroenterology,2015,144,0,0,48109,Washtenaw
3107,1003045634,KINNUCAN,JAMI,48109,MI,Gastroenterology,2016,381,0,0,48109,Washtenaw
3108,1003045634,KINNUCAN,JAMI,48109,MI,Gastroenterology,2017,535,0,0,48109,Washtenaw
3109,1003045634,KINNUCAN,JAMI,48109,MI,Internal Medicine,2014,106,0,0,48109,Washtenaw
3110,1003021403,BONET,ELIZABETH,32825,FL,Certified Nurse Midwife,2013,48,0,0,32825,Orange
3111,1003021403,BONET,ELIZABETH,32825,FL,Certified Nurse Midwife,2014,51,0,0,32825,Orange
3112,1003021403,BONET,ELIZABETH,32825,FL,Certified Nurse Midwife,2016,18,0,0,32825,Orange
3113,1003021403,BONET,ELIZABETH,32825,FL,Certified Nurse Midwife,2017,92,0,0,32825,Orange
3114,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2013,62,25,0,15666,Fayette
3115,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2013,62,25,0,15666,Westmoreland
3116,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2014,45,14,0,15666,Fayette
3117,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2014,45,14,0,15666,Westmoreland
3118,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2015,48,16,0,15666,Fayette
3119,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2015,48,16,0,15666,Westmoreland
3120,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2016,42,20,0,15666,Fayette
3121,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2016,42,20,0,15666,Westmoreland
3122,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2017,41,0,0,15666,Fayette
3123,1003021460,MCCLOY,JAMES,15666,PA,Dentist,2017,41,0,0,15666,Westmoreland
3124,1003021494,EVANS,ROSEMARY,95148,CA,Dentist,2013,35,0,0,95148,Santa
3125,1003021494,EVANS,ROSEMARY,95148,CA,Dentist,2014,19,0,0,95148,Santa
3126,1003021692,DALTON,GARY,71638,AR,Dentist,2013,51,17,0,71638,Ashley
3127,1003021692,DALTON,GARY,71638,AR,Dentist,2013,51,17,0,71638,Chicot
3128,1003021692,DALTON,GARY,71638,AR,Dentist,2013,51,17,0,71638,Desha
3129,1003021692,DALTON,GARY,71638,AR,Dentist,2013,51,17,0,71638,Drew
3130,1003021700,GUERRA,SUSAN,08221,NJ,Nurse Practitioner,2013,204,0,0,08221,Atlantic
3131,1003021700,GUERRA,SUSAN,08221,NJ,Nurse Practitioner,2014,204,0,0,08221,Atlantic
3132,1003021700,GUERRA,SUSAN,08221,NJ,Nurse Practitioner,2015,407,0,0,08221,Atlantic
3133,1003021700,GUERRA,SUSAN,08221,NJ,Nurse Practitioner,2016,352,0,0,08221,Atlantic
3134,1003021700,GUERRA,SUSAN,08221,NJ,Nurse Practitioner,2017,368,0,0,08221,Atlantic
3135,1003021734,FISHER,GERALD,15909,PA,Dentist,2013,165,29,0,15909,Cambria
3136,1003021734,FISHER,GERALD,15909,PA,Dentist,2014,191,30,0,15909,Cambria
3137,1003021734,FISHER,GERALD,15909,PA,Dentist,2015,212,42,0,15909,Cambria
3138,1003021734,FISHER,GERALD,15909,PA,Dentist,2016,228,40,0,15909,Cambria
3139,1003021734,FISHER,GERALD,15909,PA,Dentist,2017,296,44,0,15909,Cambria
3140,1003021791,PATEL,ANKIT,92868,CA,Diagnostic Radiology,2013,28,0,0,92868,Orange
3141,1003048026,PROVENCE,BRETT,92868,CA,Internal Medicine,2013,288,0,0,92868,Orange
3142,1003048026,PROVENCE,BRETT,92868,CA,Internal Medicine,2014,367,17,0,92868,Orange
3143,1003021825,GALLO,GARY,32804,FL,Orthopaedic Surgery,2013,87,0,0,32804,Orange
3144,1003021825,GALLO,GARY,34114,FL,Orthopedic Surgery,2014,165,25,0,34114,Collier
3145,1003021825,GALLO,GARY,34114,FL,Orthopedic Surgery,2015,236,45,0,34114,Collier
3146,1003021825,GALLO,GARY,34114,FL,Orthopedic Surgery,2016,192,44,0,34114,Collier
3147,1003021825,GALLO,GARY,34114,FL,Orthopedic Surgery,2017,182,42,0,34114,Collier
3148,1003021833,WILLIAMS,RAPHAEL,63124,MO,Dentist,2013,47,0,0,63124,St.
3149,1003021833,WILLIAMS,RAPHAEL,63124,MO,Dentist,2014,93,0,0,63124,St.
3150,1003021833,WILLIAMS,RAPHAEL,63124,MO,Dentist,2015,37,0,0,63124,St.
3151,1003021833,WILLIAMS,RAPHAEL,63124,MO,Dentist,2016,38,0,0,63124,St.
3152,1003021833,WILLIAMS,RAPHAEL,63124,MO,Dentist,2017,80,0,0,63124,St.
3153,1003021866,MELLE,DONNA,08244,NJ,Certified Nurse Midwife,2013,62,0,0,08244,Atlantic
3154,1003021866,MELLE,DONNA,08244,NJ,Certified Nurse Midwife,2014,72,0,0,08244,Atlantic
3155,1003021866,MELLE,DONNA,08244,NJ,Certified Nurse Midwife,2015,112,0,0,08244,Atlantic
3156,1003021866,MELLE,DONNA,08244,NJ,Certified Nurse Midwife,2016,103,0,0,08244,Atlantic
3157,1003021866,MELLE,DONNA,08244,NJ,Certified Nurse Midwife,2017,56,0,0,08244,Atlantic
3158,1003021957,NEWBERRY,EDDY,42141,KY,Dentist,2013,92,11,0,42141,Barren
3159,1003021957,NEWBERRY,EDDY,42141,KY,Dentist,2014,151,13,0,42141,Barren
3160,1003021957,NEWBERRY,EDDY,42141,KY,Dentist,2015,146,26,0,42141,Barren
3161,1003021957,NEWBERRY,EDDY,42141,KY,Dentist,2016,154,16,0,42141,Barren
3162,1003021957,NEWBERRY,EDDY,42141,KY,Dentist,2017,167,14,0,42141,Barren
3163,1003021973,ZHANG,ALEXANDRA,44320,OH,Dermatology,2013,174,41,0,44320,Summit
3164,1003021973,ZHANG,ALEXANDRA,44320,OH,Dermatology,2014,265,69,0,44320,Summit
3165,1003021973,ZHANG,ALEXANDRA,44320,OH,Dermatology,2015,414,99,0,44320,Summit
3166,1003021973,ZHANG,ALEXANDRA,44320,OH,Dermatology,2016,570,100,0,44320,Summit
3167,1003021973,ZHANG,ALEXANDRA,44320,OH,Dermatology,2017,776,130,0,44320,Summit
3168,1003022039,KAMMEYER,GREGORY,85375,AZ,Dentist,2013,425,57,0,85375,Maricopa
3169,1003022039,KAMMEYER,GREGORY,85375,AZ,Dentist,2014,367,63,0,85375,Maricopa
3170,1003022039,KAMMEYER,GREGORY,85375,AZ,Dentist,2015,321,37,0,85375,Maricopa
3171,1003022039,KAMMEYER,GREGORY,85375,AZ,Dentist,2016,320,43,0,85375,Maricopa
3172,1003022039,KAMMEYER,GREGORY,85375,AZ,Dentist,2017,260,39,0,85375,Maricopa
3173,1003022112,MARAGH,LETICIA,98056,WA,Family Practice,2013,728,43,0,98056,King
3174,1003022112,MARAGH,LETICIA,98056,WA,Family Practice,2014,568,18,0,98056,King
3175,1003022112,MARAGH,LETICIA,98056,WA,Family Practice,2015,893,33,0,98056,King
3176,1003022112,MARAGH,LETICIA,98056,WA,Family Practice,2016,892,20,0,98056,King
3177,1003022112,MARAGH,LETICIA,98056,WA,Family Practice,2017,933,30,0,98056,King
3178,1003022120,VIEIRA,MAUREEN,95350,CA,Obstetrics & Gynecology,2017,329,0,0,95350,Stanislaus
3179,1003022120,VIEIRA,MAUREEN,95350,CA,Obstetrics/Gynecology,2016,368,0,0,95350,Stanislaus
3180,1003022120,VIEIRA,MAUREEN,95367,CA,Obstetrics/Gynecology,2013,211,0,0,95367,Stanislaus
3181,1003022120,VIEIRA,MAUREEN,95367,CA,Obstetrics/Gynecology,2014,273,0,0,95367,Stanislaus
3182,1003022120,VIEIRA,MAUREEN,95367,CA,Obstetrics/Gynecology,2015,431,0,0,95367,Stanislaus
3183,1003022146,ROTHKOPF,NEIL,11730,NY,Dentist,2013,21,0,0,11730,Suffolk
3184,1003022146,ROTHKOPF,NEIL,11730,NY,Dentist,2014,46,0,0,11730,Suffolk
3185,1003022146,ROTHKOPF,NEIL,11730,NY,Dentist,2015,49,0,0,11730,Suffolk
3186,1003022146,ROTHKOPF,NEIL,11730,NY,Dentist,2016,34,0,0,11730,Suffolk
3187,1003022146,ROTHKOPF,NEIL,11730,NY,Dentist,2017,28,0,0,11730,Suffolk
3188,1003022153,EASLER,LAWRENCE,33618,FL,Dentist,2013,56,0,0,33618,Hillsborough
3189,1003022153,EASLER,LAWRENCE,33618,FL,Dentist,2014,97,0,0,33618,Hillsborough
3190,1003022153,EASLER,LAWRENCE,33618,FL,Dentist,2015,95,13,0,33618,Hillsborough
3191,1003022153,EASLER,LAWRENCE,33618,FL,Dentist,2016,76,0,0,33618,Hillsborough
3192,1003022153,EASLER,LAWRENCE,33618,FL,Dentist,2017,65,0,0,33618,Hillsborough
3193,1003022195,GILBERT,MARK,11230,NY,Dentist,2013,13,0,0,11230,Kings
3194,1003022211,BOLUR,STEVE,90025,CA,Dentist,2013,16,0,0,90025,Los
3195,1003022211,BOLUR,STEVE,90025,CA,Dentist,2017,24,0,0,90025,Los
3196,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2015,155,35,0,56001,Blue
3197,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2015,155,35,0,56001,Nicollet
3198,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2016,121,20,0,56001,Blue
3199,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2016,121,20,0,56001,Nicollet
3200,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2017,35,0,0,56001,Blue
3201,1003022237,LEE,SANGIL,56001,MN,Emergency Medicine,2017,35,0,0,56001,Nicollet
3202,1003022245,COOK,TRACI,19047,PA,Obstetrics & Gynecology,2016,279,0,0,19047,Bucks
3203,1003022245,COOK,TRACI,19047,PA,Obstetrics & Gynecology,2017,273,0,0,19047,Bucks
3204,1003022245,COOK,TRACI,19047,PA,Obstetrics/Gynecology,2013,336,18,0,19047,Bucks
3205,1003022245,COOK,TRACI,19047,PA,Obstetrics/Gynecology,2014,348,0,0,19047,Bucks
3206,1003022245,COOK,TRACI,19047,PA,Obstetrics/Gynecology,2015,276,0,0,19047,Bucks
3207,1003022500,SUNDARARAJAN,VENKATESH,19090,PA,Anesthesiology,2013,323,258,63,19090,Montgomery
3208,1003022500,SUNDARARAJAN,VENKATESH,19090,PA,Anesthesiology,2014,381,263,51,19090,Montgomery
3209,1003022500,SUNDARARAJAN,VENKATESH,19090,PA,Anesthesiology,2015,1358,962,127,19090,Montgomery
3210,1003022500,SUNDARARAJAN,VENKATESH,19090,PA,Anesthesiology,2016,2570,1721,271,19090,Montgomery
3211,1003022500,SUNDARARAJAN,VENKATESH,19090,PA,Pain Management,2017,3959,2631,534,19090,Montgomery
3212,1003022591,KEMPTON,LAURENCE,28204,NC,Orthopedic Surgery,2017,125,64,0,28204,Mecklenburg
3213,1003022609,ORTIZ,JAIME,93308,CA,Psychiatry & Neurology,2013,284,0,0,93308,Kern
3214,1003022609,ORTIZ,JAIME,93308,CA,Psychiatry & Neurology,2014,225,0,0,93308,Kern
3215,1003022609,ORTIZ,JAIME,93308,CA,Psychiatry & Neurology,2015,474,0,0,93308,Kern
3216,1003022609,ORTIZ,JAIME,93308,CA,Psychiatry & Neurology,2016,951,0,0,93308,Kern
3217,1003022609,ORTIZ,JAIME,93308,CA,Psychiatry & Neurology,2017,877,0,0,93308,Kern
3218,1003022641,MAZHAR,DANISH,48085,MI,Emergency Medicine,2013,142,12,0,48085,Oakland
3219,1003022641,MAZHAR,DANISH,48085,MI,Emergency Medicine,2014,241,0,0,48085,Oakland
3220,1003022641,MAZHAR,DANISH,48085,MI,Emergency Medicine,2015,242,14,0,48085,Oakland
3221,1003022641,MAZHAR,DANISH,48085,MI,Emergency Medicine,2016,263,14,0,48085,Oakland
3222,1003022641,MAZHAR,DANISH,48085,MI,Family Practice,2017,327,28,0,48085,Oakland
3223,1003022682,SHAH,MAULIK,85006,AZ,Internal Medicine,2013,280,19,0,85006,Maricopa
3224,1003042961,WAX,KARLA,85006,AZ,Nurse Practitioner,2013,74,38,0,85006,Maricopa
3225,1003042961,WAX,KARLA,85006,AZ,Nurse Practitioner,2014,78,33,0,85006,Maricopa
3226,1003042961,WAX,KARLA,85006,AZ,Nurse Practitioner,2015,44,25,0,85006,Maricopa
3227,1003042961,WAX,KARLA,85006,AZ,Nurse Practitioner,2016,35,17,0,85006,Maricopa
3228,1003042961,WAX,KARLA,85006,AZ,Nurse Practitioner,2017,46,24,0,85006,Maricopa
3229,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2014,1079,138,13,93720,Fresno
3230,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2014,1079,138,13,93720,Madera
3231,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2015,2484,123,0,93720,Fresno
3232,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2015,2484,123,0,93720,Madera
3233,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2016,577,11,0,93720,Fresno
3234,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2016,577,11,0,93720,Madera
3235,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2017,260,13,0,93720,Fresno
3236,1003022682,SHAH,MAULIK,93720,CA,Internal Medicine,2017,260,13,0,93720,Madera
3237,1003022708,DESHMUKH,ANAND,51503,IA,Cardiology,2013,146,0,0,51503,Mills
3238,1003022708,DESHMUKH,ANAND,51503,IA,Cardiology,2013,146,0,0,51503,Pottawattamie
3239,1003022708,DESHMUKH,ANAND,51503,IA,Cardiology,2014,1133,0,0,51503,Mills
3240,1003022708,DESHMUKH,ANAND,51503,IA,Cardiology,2014,1133,0,0,51503,Pottawattamie
3241,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2015,2864,0,0,51503,Mills
3242,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2015,2864,0,0,51503,Pottawattamie
3243,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2016,4104,0,0,51503,Mills
3244,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2016,4104,0,0,51503,Pottawattamie
3245,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2017,5441,0,0,51503,Mills
3246,1003022708,DESHMUKH,ANAND,51503,IA,Interventional Cardiology,2017,5441,0,0,51503,Pottawattamie
3247,1003022807,DABRAMO,CATHERINE,44122,OH,Emergency Medicine,2013,80,26,0,44122,Cuyahoga
3248,1003022807,DABRAMO,CATHERINE,44122,OH,Emergency Medicine,2014,82,16,0,44122,Cuyahoga
3249,1003022807,DABRAMO,CATHERINE,44122,OH,Emergency Medicine,2015,82,20,0,44122,Cuyahoga
3250,1003022807,DABRAMO,CATHERINE,44122,OH,Emergency Medicine,2016,59,11,0,44122,Cuyahoga
3251,1003022807,DABRAMO,CATHERINE,44122,OH,Emergency Medicine,2017,22,0,0,44122,Cuyahoga
3252,1003034000,SILVER,JEFFREY,44122,OH,Dentist,2013,49,0,0,44122,Cuyahoga
3253,1003034000,SILVER,JEFFREY,44122,OH,Dentist,2014,55,0,0,44122,Cuyahoga
3254,1003034000,SILVER,JEFFREY,44122,OH,Dentist,2015,27,0,0,44122,Cuyahoga
3255,1003034000,SILVER,JEFFREY,44122,OH,Dentist,2016,26,0,0,44122,Cuyahoga
3256,1003034000,SILVER,JEFFREY,44122,OH,Dentist,2017,27,0,0,44122,Cuyahoga
3257,1003022831,CHEHAYEB,HASSAN,20016,DC,Dentist,2013,15,0,0,20016,District
3258,1003022831,CHEHAYEB,HASSAN,20016,DC,Dentist,2014,16,0,0,20016,District
3259,1003022831,CHEHAYEB,HASSAN,20016,DC,Dentist,2015,19,0,0,20016,District
3260,1003022831,CHEHAYEB,HASSAN,20016,DC,Dentist,2016,21,0,0,20016,District
3261,1003022831,CHEHAYEB,HASSAN,20016,DC,Dentist,2017,19,0,0,20016,District
3262,1003022872,VIXIE,GREGORY,95959,CA,Dentist,2013,28,0,0,95959,Nevada
3263,1003022872,VIXIE,GREGORY,95959,CA,Dentist,2014,36,0,0,95959,Nevada
3264,1003022872,VIXIE,GREGORY,95959,CA,Dentist,2015,30,0,0,95959,Nevada
3265,1003022872,VIXIE,GREGORY,95959,CA,Dentist,2016,28,0,0,95959,Nevada
3266,1003022872,VIXIE,GREGORY,95959,CA,Dentist,2017,18,0,0,95959,Nevada
3267,1003022880,WANG,JAMES,92703,CA,Dentist,2013,54,0,0,92703,Orange
3268,1003022880,WANG,JAMES,92703,CA,Dentist,2014,69,0,0,92703,Orange
3269,1003022880,WANG,JAMES,92703,CA,Dentist,2015,69,0,0,92703,Orange
3270,1003022880,WANG,JAMES,92703,CA,Dentist,2016,69,0,0,92703,Orange
3271,1003022880,WANG,JAMES,92703,CA,Dentist,2017,65,0,0,92703,Orange
3272,1003022898,AHMED,NUSRAT,77541,TX,Family Practice,2017,136,0,0,77541,Brazoria
3273,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2013,816,0,0,91361,Los
3274,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2013,816,0,0,91361,Ventura
3275,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2014,915,0,0,91361,Los
3276,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2014,915,0,0,91361,Ventura
3277,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2015,1040,11,0,91361,Los
3278,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2015,1040,11,0,91361,Ventura
3279,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2016,1191,15,0,91361,Los
3280,1003022898,AHMED,NUSRAT,91361,CA,Family Practice,2016,1191,15,0,91361,Ventura
3281,1003022997,KRAYEVSKY,YANINA,11566,NY,Dentist,2014,11,0,0,11566,Nassau
3282,1003023029,KASAHARA,TAKEHIRO,10025,NY,Oral Surgery (Dentist only),2017,443,38,0,10025,New
3283,1003023029,KASAHARA,TAKEHIRO,10025,NY,Oral Surgery (Dentists only),2016,340,60,0,10025,New
3284,1003023029,KASAHARA,TAKEHIRO,10025,NY,Oral Surgery (dentists only),2013,585,214,0,10025,New
3285,1003023029,KASAHARA,TAKEHIRO,10025,NY,Oral Surgery (dentists only),2014,399,150,0,10025,New
3286,1003023029,KASAHARA,TAKEHIRO,10025,NY,Oral Surgery (dentists only),2015,672,257,0,10025,New
3287,1003023045,TURPIN,BRIAN,45229,OH,Hematology/Oncology,2015,14,0,0,45229,Hamilton
3288,1003023060,MUSGRAVE,ETHAN,45229,OH,Psychiatry,2014,13,0,0,45229,Hamilton
3289,1003023060,MUSGRAVE,ETHAN,45229,OH,Psychiatry,2015,21,0,0,45229,Hamilton
3290,1003023060,MUSGRAVE,ETHAN,45229,OH,Psychiatry,2016,66,0,0,45229,Hamilton
3291,1003023060,MUSGRAVE,ETHAN,45229,OH,Psychiatry,2017,107,0,0,45229,Hamilton
3292,1003050998,WEAVER,KATHRYN,45229,OH,Pediatric Medicine,2017,16,0,0,45229,Hamilton
3293,1003023094,VANNOSTRAND,DAVID,56303,MN,Specialist,2013,24,0,0,56303,Stearns
3294,1003023193,WILKINSON,JAMES,78681,TX,Counselor,2013,13,0,0,78681,Williamson
3295,1003023193,WILKINSON,JAMES,78681,TX,Counselor,2014,26,0,0,78681,Williamson
3296,1003023201,ECKSTEIN,CHRISTOPHER,27710,NC,Neurology,2014,1894,187,41,27710,Durham
3297,1003023201,ECKSTEIN,CHRISTOPHER,27710,NC,Neurology,2015,972,66,12,27710,Durham
3298,1003023201,ECKSTEIN,CHRISTOPHER,27710,NC,Neurology,2016,840,39,0,27710,Durham
3299,1003023201,ECKSTEIN,CHRISTOPHER,27710,NC,Neurology,2017,1034,16,0,27710,Durham
3300,1003023201,ECKSTEIN,CHRISTOPHER,36608,AL,Neurology,2013,1154,69,14,36608,Mobile
3301,1003023268,WONG,SAM,94612,CA,Dentist,2013,13,0,0,94612,Alameda
3302,1003023268,WONG,SAM,94612,CA,Dentist,2015,11,0,0,94612,Alameda
3303,1003023268,WONG,SAM,94612,CA,Dentist,2017,24,0,0,94612,Alameda
3304,1003023276,JARRELL,SHELBY,24060,VA,Orthopedic Surgery,2013,147,86,0,24060,Montgomery
3305,1003023276,JARRELL,SHELBY,87106,NM,Orthopedic Surgery,2014,163,97,0,87106,Bernalillo
3306,1003023276,JARRELL,SHELBY,87106,NM,Sports Medicine,2015,113,72,0,87106,Bernalillo
3307,1003023276,JARRELL,SHELBY,87106,NM,Sports Medicine,2016,199,113,0,87106,Bernalillo
3308,1003023276,JARRELL,SHELBY,87106,NM,Sports Medicine,2017,156,101,0,87106,Bernalillo
3309,1003023284,MCELROY,ALLEGRA,02649,MA,Nurse Practitioner,2013,3673,193,41,02649,Barnstable
3310,1003023284,MCELROY,ALLEGRA,02649,MA,Nurse Practitioner,2014,3876,178,22,02649,Barnstable
3311,1003023284,MCELROY,ALLEGRA,02649,MA,Nurse Practitioner,2015,4348,183,22,02649,Barnstable
3312,1003023284,MCELROY,ALLEGRA,02649,MA,Nurse Practitioner,2016,4833,213,24,02649,Barnstable
3313,1003023284,MCELROY,ALLEGRA,02649,MA,Nurse Practitioner,2017,5070,227,16,02649,Barnstable
3314,1003023383,CASPER,JOHN,62906,IL,Dentist,2013,42,0,0,62906,Union
3315,1003023383,CASPER,JOHN,62906,IL,Dentist,2014,63,0,0,62906,Union
3316,1003023383,CASPER,JOHN,62906,IL,Dentist,2015,61,0,0,62906,Union
3317,1003023383,CASPER,JOHN,62906,IL,Dentist,2016,20,0,0,62906,Union
3318,1003023383,CASPER,JOHN,62906,IL,Dentist,2017,22,0,0,62906,Union
3319,1003023581,HINGORANI,JAIDEEP,33952,FL,Neurology,2013,1913,0,0,33952,Charlotte
3320,1003023581,HINGORANI,JAIDEEP,33952,FL,Neurology,2014,1871,0,0,33952,Charlotte
3321,1003023581,HINGORANI,JAIDEEP,33952,FL,Neurology,2015,2169,0,0,33952,Charlotte
3322,1003023581,HINGORANI,JAIDEEP,33952,FL,Neurology,2016,2402,0,0,33952,Charlotte
3323,1003023581,HINGORANI,JAIDEEP,33952,FL,Neurology,2017,2801,0,0,33952,Charlotte
3324,1003030420,LOFTUS,SHAMUS,33952,FL,Dentist,2014,69,14,0,33952,Charlotte
3325,1003030420,LOFTUS,SHAMUS,33952,FL,Dentist,2015,83,16,0,33952,Charlotte
3326,1003030420,LOFTUS,SHAMUS,33952,FL,Dentist,2016,34,0,0,33952,Charlotte
